BRAND,NAME,ORI,CN CODE,QTY,AED,USD
FATIMA,LAYTON EXCLUSIF,PERFUMES DE MARLY / LAYTON EXCLUSIF,,1,550.00,150.00
FATIMA,HALTANE,PERFUMES DE MARLY / HALTANE,,1,930.00,254.00
FATIMA,CARLISLE,PERFUMES DE MARLY / CARLISLE,,1,650.00,178.00
FATIMA,SEDLEY TOP,PERFUMES DE MARLY / SEDLEY TOP,S503864,1,930.00,254.00
FATIMA,ISPAZON,PERFUMES DE MARLY / ISPAZON,,1,750.00,205.00
FATIMA,PEGASUS TOP,PERFUMES DE MARLY / PEGASUS TOP,IP-0190,1,950.00,260.00
FATIMA,ORIANA,PERFUMES DE MARLY / ORIANA,,1,810.00,221.00
FATIMA,CASSILI,PERFUMES DE MARLY / CASSILI,,1,750.00,205.00
FATIMA,VALAYA TOP,PERFUMES DE MARLY / VALAYA TOP,S400302,1,1100.00,301.00
FATIMA,VALAYA,PERFUMES DE MARLY / VALAYA,CP-4774,1,256.00,70.00
FATIMA,GREENLEY TOP,PERFUMES DE MARLY / GREENLEY TOP,S400239,1,950.00,260.00
FATIMA,PALATINE,PERFUMS DE MARLY / PALATINE,,1,1000.00,273.00
FATIMA,PERCIVAL,PERFUMS DE MARLY / PERCIVAL,S400167,1,550.00,150.00
FATIMA,THE SKULL,PHILIPP PLEIN / THE SKULL,,1,1080.00,295.00
FATIMA,NO LIMITS,PHILIPP PLEIN / NO LIMITS,,1,530.00,145.00
FATIMA,HONEY MOON,PHLUR / HONEY MOON,S400279,1,475.00,130.00
FATIMA,MATCHA MILK,PHLUR / MATCHA MILK,S400410,1,350.00,96.00
FATIMA,CHERRY STEM,PHLUR / CHERRY STEM,S400115,1,630.00,172.00
FATIMA,HEAVY CREAM,PHLUR / HEAVY CREAM,IP457S,1,1000.00,273.00
FATIMA,PEACH SKIN,PHLUR / PEACH SKIN,S400193,1,400.00,109.00
FATIMA,MISSING PERSON TOP,PHLUR / MISSING PERSON TOP,S400221,1,850.00,232.00
FATIMA,CASHMERE SKIN,PHLUR / CASHMERE SKIN,S400223,1,475.00,130.00
FATIMA,STRAWBERRY LETTER TOP,PHLUR / STRAWBERRY LETTER TOP,S400228,1,640.00,174.00
FATIMA,SOMEBODY WOOD TOP,PHLUR / SOMEBODY WOOD TOP,S400232,1,500.00,150.00
FATIMA,DRAGON FRUIT TOP,PHLUR / DRAGON FRUIT TOP,S400235,1,578.00,157.00
FATIMA,VANILLA SMOKE TOP,PHLUR / VANILLA SMOKE TOP,S400242,1,625.00,170.00
FATIMA,SOLAR POWER TOP,PHLUR / SOLAR POWER TOP,S400244,1,760.00,207.00
FATIMA,MRS. SMITH,PHLUR / MRS. SMITH,S400245,1,280.00,76.00
FATIMA,VANILLA SKIN,PHLUR / VANILLA SKIN,S400229,1,519.00,141.00
FATIMA,BEACH SKIN,PHLUR / BEACH SKIN,S400155,1,540.00,147.00
FATIMA,VANILLA NECTAR,PHLUR / VANILLA NECTAR,S400220,1,366.00,100.00
FATIMA,FATHER FIGURE,PHLUR / FATHER FIGURE,,1,640.00,175.00
FATIMA,BABY SHOP,POWDERY / BABY SHOP,,1,475.00,130.00
FATIMA,KIDDY,POWDERY / KIDDY,,1,475.00,130.00
FATIMA,BABELION,POWDERY / BABELION,,1,475.00,130.00
FATIMA,INFUSION DE SANTAL CHAI,PRADA / INFUSION DE SANTAL CHAI,S400536,1,660.00,180.00
FATIMA,L. HOMME BLACK,PRADA / L. HOMME BLACK,,1,475.00,130.00
FATIMA,PARADIGME,PRADA / PARADIGME,S400231,1,660.00,180.00
FATIMA,LUNA ROSSA BLACK TOP,PRADA / LUNA ROSSA BLACK TOP,S40084,1,710.00,194.00
FATIMA,MARIENBAD,PRADA / MARIENBAD,PB40067,1,750.00,204.00
FATIMA,LUNA ROSSA EXTREAM,PRADA / LUNA ROSSA EXTREAM,PB40068,1,1050.00,286.00
FATIMA,L HOMME TOP,PRADA / L HOMME TOP,PB40069,1,900.00,286.00
FATIMA,PRADA CANDY NIGHT,PRADA / PRADA CANDY NIGHT,,1,475.00,130.00
FATIMA,LUNA ROSSA OCEAN,PRADA / LUNA ROSSA OCEAN,,1,475.00,130.00
FATIMA,PARADOXE TOP,PRADA / PARADOXE TOP,S400372,1,950.00,260.00
FATIMA,PARADOXE INTENSE TOP,PRADA / PARADOXE INTENSE TOP,S400460,1,1100.00,301.00
FATIMA,INFUSION DE GINGEMBRE,PRADA / INFUSION DE GINGEMBRE,,1,530.00,145.00
FATIMA,PARADOXE RADICAL ESSENCE TOP,PRADA / PARADOXE RADICAL ESSENCE TOP,S400428,1,950.00,260.00
FATIMA,PARADOXE VIRTUAL FLOWER WOMEN,PRADA / PARADOXE VIRTUAL FLOWER WOMEN,,1,650.00,178.00
FATIMA,PRADA CANDY,PRADA CANDY / PRADA CANDY,,1,475.00,130.00
FATIMA,MINTPEPPER,PURE ESSENTIAL OILS / MINTPEPPER,,1,450.00,123.00
FATIMA,BERGAMOT,PURE ESSENTIAL OILS / BERGAMOT,,1,450.00,123.00
FATIMA,TEA TREE,PURE ESSENTIAL OILS / TEA TREE,,1,475.00,130.00
FATIMA,CLARY SAGE,PURE ESSENTIAL OILS / CLARY SAGE,,1,475.00,130.00
FATIMA,STAR ANISE,PURE ESSENTIAL OILS / STAR ANISE,,1,450.00,123.00
FATIMA,LOVE O MATIC TOP,ROOM 1015 / LOVE O MATIC TOP,S400401,1,650.00,177.00
FATIMA,WAVECHILD TOP,ROOM 1015 / WAVECHILD TOP,S400489,1,750.00,204.00
FATIMA,RALPH'S CLUB PARFUM TOP,RALPH LAURAN / RALPH'S CLUB PARFUM TOP,S400141,1,900.00,246.00
FATIMA,RALPH'S CLUB NEW YORK,RALPH LAUREN / RALPH'S CLUB NEW YORK,PB454,1,1300.00,355.00
FATIMA,POLO RED,RALPH LAUREN / POLO RED,S40049,1,440.00,120.00
FATIMA,POLO BLUE,RALPH LAUREN / POLO BLUE,,1,475.00,130.00
FATIMA,POLO SPORT TOP,RALPH LAUREN / POLO SPORT TOP,,1,475.00,130.00
FATIMA,WOMAN,RALPH LAUREN / WOMAN,,1,475.00,130.00
FATIMA,POLO DEEP BLUE,RALPH LAUREN / POLO DEEP BLUE,,1,500.00,137.00
FATIMA,POLO 67,RALPH LAUREN / POLO 67,PB40080,1,1300.00,355.00
FATIMA,POLO EARTH AUSTRALSANDALWOOD,RALPH LAUREN / POLO EARTH AUSTRALSANDALWOOD,PB40081,1,900.00,245.00
FATIMA,POLO OUD,RALPH LAUREN / POLO OUD,,1,475.00,130.00
FATIMA,POLO ULTRA BLUE MAN,RALPH LAUREN / POLO ULTRA BLUE MAN,,1,475.00,130.00
FATIMA,CIGAR,REMY LATOURE / CIGAR,PB40065,1,900.00,245.00
FATIMA,BLACK STONE EXTRAIT DE PARFUM,RAMON BEJAR / BLACK STONE EXTRAIT DE PARFUM,PB40070,1,1700.00,464.00
FATIMA,BLANCO,RAMAN MONEGAL / BLANCO,S400247,1,636.00,174.00
FATIMA,MATADOR,RAMON MONEGAL / MATADOR,PB547,1,900.00,245.00
FATIMA,FLAMENCO,RAMON MONEGAL / FLAMENCO,,1,720.00,197.00
FATIMA,HAWAS FIRE,RASASI / HAWAS FIRE,S400125,1,550.00,150.00
FATIMA,HAWAS FOR HIM,RASASI / HAWAS FOR HIM,S400142,1,400.00,109.00
FATIMA,AFSHAN FR,RASASI / AFSHAN FR,,1,475.00,130.00
FATIMA,BAKHOOR AL DHEKRA,RASASI / BAKHOOR AL DHEKRA,,1,640.00,175.00
FATIMA,BAKHOOR JEBAL ALI TOP,RASASI / BAKHOOR JEBAL ALI TOP,,1,700.00,191.00
FATIMA,BAKHOOR RAQIYA AMBROXAN,RASASI / BAKHOOR RAQIYA AMBROXAN,,1,530.00,145.00
FATIMA,BAKHOOR RAQIYA CASHMERAN,RASASI / BAKHOOR RAQIYA CASHMERAN,,1,590.00,161.00
FATIMA,BLUE LADY,RASASI / BLUE LADY,,1,475.00,130.00
FATIMA,EMOTION MEN,RASASI / EMOTION MEN,,1,475.00,130.00
FATIMA,GHAIR AL NAS,RASASI / GHAIR AL NAS,,1,810.00,221.00
FATIMA,HAREER MUSK COLLECTION,RASASI / HAREER MUSK COLLECTION,,1,475.00,130.00
FATIMA,INSHERAH GOLD BY RASASI,RASASI / INSHERAH GOLD BY RASASI,,1,475.00,130.00
FATIMA,NAQAYA MUSK COLLECTION,RASASI / NAQAYA MUSK COLLECTION,,1,475.00,130.00
FATIMA,NASEEM AL FAJR,RASASI / NASEEM AL FAJR,,1,810.00,221.00
FATIMA,QASAMAT EBHAR,RASASI / QASAMAT EBHAR,,1,475.00,130.00
FATIMA,ROYALE BLUE MEN,RASASI / ROYALE BLUE MEN,PB40090,1,450.00,123.00
FATIMA,BLUE LADY,RASASI / BLUE LADY,PB40091,1,475.00,130.00
FATIMA,HAWAS ICE,RASASI / HAWAS ICE,PB40092,1,500.00,137.00
FATIMA,RAQIYA - D TOP,RASASI / RAQIYA - D TOP,,1,620.00,169.00
FATIMA,RAQIYA -C (MEDIUM),RASASI / RAQIYA -C (MEDIUM),,1,475.00,130.00
FATIMA,ROMANCE WOMEN,RASASI / ROMANCE WOMEN,,1,475.00,130.00
FATIMA,ROYALE BLUE MEN,RASASI / ROYALE BLUE MEN,,1,475.00,130.00
FATIMA,ROYALE MEN,RASASI / ROYALE MEN,,1,475.00,130.00
FATIMA,SAAB AL MARAM,RASASI / SAAB AL MARAM,,1,700.00,191.00
FATIMA,SHARKI MUSK COLLECTION,RASASI / SHARKI MUSK COLLECTION,,1,475.00,130.00
FATIMA,SOTOOR WAAW,RASASI / SOTOOR WAAW,,1,475.00,130.00
FATIMA,WISAL,RASASI / WISAL,,1,475.00,130.00
FATIMA,OUDH ALMETHALI,RASASI / OUDH ALMETHALI,,1,530.00,145.00
FATIMA,ARBA WARDAT,RASSASI / ARBA WARDAT,,1,475.00,130.00
FATIMA,REEF 27,REEF PERFUMES / REEF 27,PB40071,1,1050.00,286.00
FATIMA,REEF 29 TOP,REEF PERFUMES / REEF 29 TOP,S400505,1,750.00,204.00
FATIMA,REEF 19,REEF PERFUMES / REEF 19,PB40072,1,1000.00,273.00
FATIMA,REEF 11,REEF PERFUMES / REEF 11,PB40073,1,1000.00,273.00
FATIMA,REEF ARABS OF DIRIYAH,REEF PERFUMES / REEF ARABS OF DIRIYAH,PB40074,1,1000.00,273.00
FATIMA,REEF 6,REEF PERFUMES / REEF 6,PB40075,1,1050.00,286.00
FATIMA,REEF 33 WHITE,REEF PERFUMES / REEF 33 WHITE,PB40076,1,1000.00,273.00
FATIMA,REEF 33 TOP,REEF PERFUMES / REEF 33 TOP,,1,920.00,251.00
FATIMA,REVEDOR,REVEDOR / REVEDOR,,1,475.00,130.00
FATIMA,RIRI,RIHANA / RIRI,,1,520.00,142.00
FATIMA,NUIT D'AZAR,RITUALS / NUIT D'AZAR,,1,810.00,221.00
FATIMA,POEME D' AZAR,RITUALS / POEME D' AZAR,,1,860.00,235.00
FATIMA,PARADISO ROSA,ROBERTO CAVALLI / PARADISO ROSA,PB4571,1,1050.00,286.00
FATIMA,DEEP DESIRE,ROBERTO CAVALLI / DEEP DESIRE,,1,530.00,145.00
FATIMA,SERPENTINE 2025,ROBERTO CAVALLI / SERPENTINE 2025,PB4567,1,1050.00,286.00
FATIMA,DIVINE OUD TOP,ROBERTO CAVALLI / DIVINE OUD TOP,S400289,1,670.00,183.00
FATIMA,ROBERTO CAVALLI SIGNATURE VERDE ASSOLUTO,ROBERTO CAVALLI / ROBERTO CAVALLI SIGNATURE VERDE ASSOLUTO,PB4007,1,750.00,204.00
FATIMA,FLORENCE,ROBERTO CAVALLI / FLORENCE,,1,510.00,139.00
FATIMA,JUST CAVALLI W,ROBERTO CAVALLI / JUST CAVALLI W,,1,640.00,175.00
FATIMA,PARADISIO ROBERTO CAVALLI,ROBERTO CAVALLI / PARADISIO ROBERTO CAVALLI,,1,475.00,130.00
FATIMA,ROBERTO CAVALLI AQUA,ROBERTO CAVALLI / ROBERTO CAVALLI AQUA,,1,475.00,130.00
FATIMA,ROBERTO CAVALLI GOLD W,ROBERTO CAVALLI / ROBERTO CAVALLI GOLD W,,1,475.00,130.00
FATIMA,SUPREME SANDAL,ROBERTO CAVALLI / SUPREME SANDAL,,1,860.00,235.00
FATIMA,BYZANCE 2019,ROCHAS / BYZANCE 2019,,1,700.00,191.00
FATIMA,AUDACE,ROCHAS / AUDACE,PB40093,1,1050.00,286.00
FATIMA,L'HOMME ROCHAS,ROCHAS / L'HOMME ROCHAS,,1,700.00,191.00
FATIMA,ISOLA SNOW,ROJA DOVE / ISOLA SNOW,S400237,1,651.00,178.00
FATIMA,51 POUR FEMME,ROJA DOVE / 51 POUR FEMME,,1,730.00,199.00
FATIMA,TAIF AOUD,ROJA DOVE / TAIF AOUD,IP-4575,1,1100.00,301.00
FATIMA,MADISON POUR FEMME,ROJA DOVE / MADISON POUR FEMME,,1,750.00,205.00
FATIMA,DANGER POUR HOMME,ROJA DOVE / DANGER POUR HOMME,,1,920.00,251.00
FATIMA,PERFUME DE LA NUIT,ROJA DOVE / PERFUME DE LA NUIT,PB40094,1,1300.00,355.00
FATIMA,ELYSIUM NOIR,ROJA DOVE / ELYSIUM NOIR,PB40095,1,2100.00,573.00
FATIMA,ISOLA SOL,ROJA DOVE / ISOLA SOL,PB40096,1,1700.00,464.00
FATIMA,UNITED ARAB EMIRATES (UAE),ROJA DOVE / UNITED ARAB EMIRATES (UAE),PB40097,1,1200.00,327.00
FATIMA,HAUTE LUXE,ROJA DOVE / HAUTE LUXE,PB40098,1,1050.00,286.00
FATIMA,ENIGMA POUR FEMME,ROJA DOVE / ENIGMA POUR FEMME,PB40099,1,750.00,204.00
FATIMA,A MIDSUMMER DREAM,ROJA DOVE / A MIDSUMMER DREAM,PB501,1,1700.00,464.00
FATIMA,LOST IN PARIS TOP,ROJA DOVE / LOST IN PARIS TOP,IF-457,1,1600.00,437.00
FATIMA,AOUD,ROJA DOVE / AOUD,PB503,1,1050.00,286.00
FATIMA,MUSK AOUD TOP,ROJA DOVE / MUSK AOUD TOP,S400520,1,1650.00,450.00
FATIMA,HAUTE PARFUMERIE 20TH ANNIVERSARY,ROJA DOVE / HAUTE PARFUMERIE 20TH ANNIVERSARY,PB505,1,1600.00,437.00
FATIMA,BURLINGTON 1819,ROJA DOVE / BURLINGTON 1819,PB506,1,1600.00,437.00
FATIMA,BRITANIA,ROJA DOVE / BRITANIA,PB507,1,900.00,245.00
FATIMA,OCENIA,ROJA DOVE / OCENIA,PB508,1,1400.00,382.00
FATIMA,LAKME,ROJA DOVE / LAKME,PB509,1,1800.00,491.00
FATIMA,ELYSIUM POUR FEMME TOP,ROJA DOVE / ELYSIUM POUR FEMME TOP,PB510,1,1500.00,409.00
FATIMA,ELYSIUM EAU INTENSE,ROJA DOVE / ELYSIUM EAU INTENSE,PB511,1,1700.00,464.00
FATIMA,ELYSIUM POUR HOMME COLONGE,ROJA DOVE / ELYSIUM POUR HOMME COLONGE,,1,1450.00,396.00
FATIMA,ELIXIR POUR FEMME ESSENCE DE PARFUM,ROJA DOVE / ELIXIR POUR FEMME ESSENCE DE PARFUM,,1,750.00,205.00
FATIMA,ELYSIUM POUR HOMME PARFUM TOP,ROJA DOVE / ELYSIUM POUR HOMME PARFUM TOP,S400362,1,1410.00,385.00
FATIMA,SCANDAL POUR HOMME,ROJA DOVE / SCANDAL POUR HOMME,,1,860.00,235.00
FATIMA,OLIGARCH ROJA,ROJA DOVE / OLIGARCH ROJA,,1,1300.00,355.00
FATIMA,AMBER AOUD,ROJA DOVE / AMBER AOUD,,1,1190.00,325.00
FATIMA,SWEETIE AOUD,ROJA DOVE / SWEETIE AOUD,,1,1850.00,505.00
FATIMA,TURANDOT,ROJA DOVE / TURANDOT,,1,800.00,219.00
FATIMA,CANDY AOUD,ROJA DOVE / CANDY AOUD,,1,1200.00,328.00
FATIMA,APEX,ROJA DOVE / APEX,S40077,1,1250.00,342.00
FATIMA,ISOLA BLU TOP,ROJA DOVE / ISOLA BLU TOP,S400470,1,1200.00,328.00
FATIMA,MANHATTAN EAU DE PARFUM,ROJA DOVE / MANHATTAN EAU DE PARFUM,,1,730.00,199.00
FATIMA,ROSENDO MATEU NO 5 TOP,ROSENDO MATEU / ROSENDO MATEU NO 5 TOP,,1,1300.00,355.00
FATIMA,ROSENDO MATEU NO 5 (MEDIUM),ROSENDO MATEU / ROSENDO MATEU NO 5 (MEDIUM),S400399,1,352.00,96.00
FATIMA,ROSENDO MATEU NO.06,ROSENDO MATEU / ROSENDO MATEU NO.06,,1,1650.00,451.00
FATIMA,ROSENDO MATEU NO.07,ROSENDO MATEU / ROSENDO MATEU NO.07,,1,1150.00,314.00
FATIMA,"SABAIK,SATCOO","SABAIK / SABAIK,SATCOO",,1,750.00,205.00
FATIMA,JANY,SORA DORA / JANY,PB504,1,650.00,177.00
FATIMA,SWEET TOOTH CHERRY BABY,SABRINA CARPENTER / SWEET TOOTH CHERRY BABY,S400240,1,455.00,124.00
FATIMA,SWEET TOOTH,SABRINA CARPENTER / SWEET TOOTH,S400473,1,450.00,123.00
FATIMA,SADAF TR,SADAF / SADAF TR,,1,475.00,130.00
FATIMA,SANDAL,SANDAL / SANDAL,,1,530.00,145.00
FATIMA,SANDAL TOP,SANDAL / SANDAL TOP,,1,750.00,205.00
FATIMA,SANDAL ROSE GR,SANDAL ROSE / SANDAL ROSE GR,,1,475.00,130.00
FATIMA,SANDALIYA SP,SANDALIYA / SANDALIYA SP,SN4009,1,550.00,150.00
FATIMA,SANDALIYA TOP,SANDALIYA / SANDALIYA TOP,SN4008,1,1050.00,287.00
FATIMA,CROCUS,SANTA EULAILA / CROCUS,,1,670.00,183.00
FATIMA,PEACH'S REVENGE,SARAH BAKER / PEACH'S REVENGE,,1,540.00,148.00
FATIMA,SCULPTURE GR,SCULPTURE / SCULPTURE GR,,1,475.00,130.00
FATIMA,SENSUAL,SENSUAL 1 / SENSUAL,,1,475.00,130.00
FATIMA,CHIC SHAIK NO.70,SHAIK / CHIC SHAIK NO.70,,1,970.00,265.00
FATIMA,SHAIK CLASSIC GOLD EDITION MEN,SHAIK / SHAIK CLASSIC GOLD EDITION MEN,,1,920.00,251.00
FATIMA,SHAIK NO 30,SHAIK / SHAIK NO 30,,1,810.00,221.00
FATIMA,"SHAIK NO,77 MEN TOP","SHAIK / SHAIK NO,77 MEN TOP",,1,530.00,145.00
FATIMA,"SHAIK NO,77 MEN (MEDIUM)","SHAIK / SHAIK NO,77 MEN (MEDIUM)",,1,475.00,130.00
FATIMA,SHEIKH 77 ENGLAND TOP,SHAIK / SHEIKH 77 ENGLAND TOP,,1,530.00,145.00
FATIMA,SHAIK OPULENT NO 33,SHAIK / SHAIK OPULENT NO 33,,1,550.00,150.00
FATIMA,SHAMAMA AMBER,SHAMAMA AMBER / SHAMAMA AMBER,,1,475.00,130.00
FATIMA,SHEIKH AL ARAB,SHEIKH AL ARAB / SHEIKH AL ARAB,,1,475.00,130.00
FATIMA,SHEIKH AL SHUYUKH TOP,SHEIKH AL SHUYUKH / SHEIKH AL SHUYUKH TOP,,1,590.00,161.00
FATIMA,SHEKH AL SYUK,SHEIKH AL SHUYUKH / SHEKH AL SYUK,,1,475.00,130.00
FATIMA,SHEIKHA,SHEIKHA / SHEIKHA,,1,475.00,130.00
FATIMA,SHEKH RASHID,SHEKH RASHID / SHEKH RASHID,,1,2180.00,596.00
FATIMA,EAU DE SOIR SISLEY,SISLEY / EAU DE SOIR SISLEY,,1,475.00,130.00
FATIMA,SO OUD,SO OUD / SO OUD,,1,475.00,130.00
FATIMA,BRAZILIAN CRUSH CHEIROSA 62,SOL DE JANEIRO / BRAZILIAN CRUSH CHEIROSA 62,S40103,1,400.00,109.00
FATIMA,CHEIROSA 59,SOL DE JANEIRO / CHEIROSA 59,PB511,1,650.00,178.00
FATIMA,CHEIROSA 40,SOL DE JANEIRO / CHEIROSA 40,PB512,1,650.00,178.00
FATIMA,RIO RADIANCE MIST,SOL DE JANEIRO / RIO RADIANCE MIST,PB513,1,700.00,191.00
FATIMA,CHEIROSA 48,SOL DE JANEIRO / CHEIROSA 48,PB514,1,650.00,178.00
FATIMA,CHEIROSA 87,SOL DE JANEIRO / CHEIROSA 87,PB515,1,450.00,130.00
FATIMA,DANCA MISTICA,SOL DE JANEIRO / DANCA MISTICA,PB516,1,550.00,150.00
FATIMA,FLOR MISTICA,SOL DE JANEIRO / FLOR MISTICA,PB517,1,500.00,137.00
FATIMA,SUMMER E AMOR,SOL DE JANEIRO / SUMMER E AMOR,PB518,1,475.00,130.00
FATIMA,CHEIROSA 39,SOL DE JANEIRO / CHEIROSA 39,PB519,1,475.00,130.00
FATIMA,CHEIROSA 76,SOL DE JANEIRO / CHEIROSA 76,PB520,1,550.00,150.00
FATIMA,CHEIROSA 71,SOL DE JANEIRO / CHEIROSA 71,PB530,1,475.00,130.00
FATIMA,ACCENTO TOP,SOSPIRO / ACCENTO TOP,,1,1300.00,355.00
FATIMA,CAVATINA SOSPIRO,SOSPIRO / CAVATINA SOSPIRO,IF-06,1,1700.00,464.00
FATIMA,ACCENTO SUPER,SOSPIRO / ACCENTO SUPER,,1,970.00,265.00
FATIMA,VIBRANNA,SOSPIRO / VIBRANNA,,1,550.00,150.00
FATIMA,ENSEMBLE,SOSPIRO / ENSEMBLE,,1,810.00,221.00
FATIMA,ERBA PURA TOP,SOSPIRO / ERBA PURA TOP,,1,1140.00,311.00
FATIMA,ERBA PURA SUPER,SOSPIRO / ERBA PURA SUPER,S40086,1,644.00,175.00
FATIMA,LAYLATI,SOSPIRO / LAYLATI,,1,1575.00,430.00
FATIMA,IL PADRINO,SOSPIRO / IL PADRINO,PB521,1,1050.00,286.00
FATIMA,MARASCHINO TOP,SOSPIRO / MARASCHINO TOP,PB522,1,1700.00,464.00
FATIMA,MUSE,SOSPIRO / MUSE,,1,860.00,235.00
FATIMA,OPERA,SOSPIRO / OPERA,,1,860.00,235.00
FATIMA,OUVERTURE,SOSPIRO / OUVERTURE,,1,750.00,205.00
FATIMA,VIBRATO TOP,SOSPIRO / VIBRATO TOP,S400420,1,730.00,199.00
FATIMA,ERBA PURA MAGICA,SOSPIRO / ERBA PURA MAGICA,,1,1300.00,355.00
FATIMA,PRIMA DONNA,SOSPIRO / PRIMA DONNA,,1,1100.00,301.00
FATIMA,FERRAGAMO EMOZIONE,SALVATORE / FERRAGAMO EMOZIONE,PB520,1,1050.00,286.00
FATIMA,SECOND WIFE,SECOND WIFE / SECOND WIFE,DL-4474,1,400.00,109.00
FATIMA,ROYAL EAGLE GOLD,STEFANO RICCI / ROYAL EAGLE GOLD,PB525,1,900.00,245.00
FATIMA,ROYAL EAGLE SPORT,STEFANO RICCI / ROYAL EAGLE SPORT,PB526,1,1050.00,286.00
FATIMA,DEAD OF KNIGHT,STRANGELOVE NYC / DEAD OF KNIGHT,PB521,1,1300.00,355.00
FATIMA,MORTAL SKIN,STEPHANE HUM LUCAS 777 / MORTAL SKIN,,1,810.00,221.00
FATIMA,SOLEIL DE JEDDAH,STEPHANE HUM LUCAS 777 / SOLEIL DE JEDDAH,,1,860.00,235.00
FATIMA,PINK BOA,STEPHANE HUMBERT LUCAS / PINK BOA,,1,970.00,265.00
FATIMA,THE QUEEN & THE VIPER TOP,STEPHANE HUMBERT LUCAS / THE QUEEN & THE VIPER TOP,S400121,1,950.00,260.00
FATIMA,LE 8,STEPHANE HUMBERT LUCAS / LE 8,PB528,1,1300.00,355.00
FATIMA,SEA MY LOVE TOP,STEPHANE HUMBERT LUCAS / SEA MY LOVE TOP,S400433,1,1460.00,398.00
FATIMA,SOLEIL DE JEDDAH MANGO KISS,STEPHANE HUMBERT LUCAS / SOLEIL DE JEDDAH MANGO KISS,PB530,1,1600.00,437.00
FATIMA,LADY WHITE SNAKE TOP,STEPHANE HUMBERT LUCAS 777 / LADY WHITE SNAKE TOP,,1,1250.00,342.00
FATIMA,GOD OF FIRE TOP,STEPHANE HUMBERT LUCAS 777 / GOD OF FIRE TOP,S400350,1,1250.00,342.00
FATIMA,SAND DANCE,STEPHANE HUMBERT LUCAS 777 / SAND DANCE,,1,1140.00,311.00
FATIMA,VENOM INCARNAT,STEPHANE HUMBERT LUCAS 777 / VENOM INCARNAT,,1,680.00,186.00
FATIMA,SUGAR BABY / SOFT,SUGAR BABY / SOFT / SUGAR BABY / SOFT,,1,475.00,130.00
FATIMA,SUHAILAH,SUHAILAH / SUHAILAH,,1,475.00,130.00
FATIMA,MUKALLAT SHU,SUHALAH / MUKALLAT SHU,,1,475.00,130.00
FATIMA,SULTAN BEST,SULTAN / SULTAN BEST,,1,590.00,161.00
FATIMA,ARAIS,SWISS ARABIAN / ARAIS,,1,475.00,130.00
FATIMA,SHAGHAF AMBER INFUSION,SWISS ARABIAN / SHAGHAF AMBER INFUSION,PB507,1,1000.00,273.00
FATIMA,SGAGHAF VANILLA TOFFEE,SWISS ARABIAN / SGAGHAF VANILLA TOFFEE,PB508,1,700.00,191.00
FATIMA,CHI CHI PINK SAPIL,SWISS ARABIAN / CHI CHI PINK SAPIL,,1,475.00,130.00
FATIMA,DUKHOON AL YAS,SWISS ARABIAN / DUKHOON AL YAS,,1,475.00,130.00
FATIMA,JANNATUL FIRDOUS,SWISS ARABIAN / JANNATUL FIRDOUS,,1,475.00,130.00
FATIMA,KASHKHA,SWISS ARABIAN / KASHKHA,S400159,1,550.00,150.00
FATIMA,LAYALI,SWISS ARABIAN / LAYALI,,1,475.00,130.00
FATIMA,MUKHALAT MALAKI,SWISS ARABIAN / MUKHALAT MALAKI,,1,530.00,145.00
FATIMA,MUKHALLAT ARAIS LUZI,SWISS ARABIAN / MUKHALLAT ARAIS LUZI,,1,475.00,130.00
FATIMA,NOORA,SWISS ARABIAN / NOORA,,1,475.00,130.00
FATIMA,NOORA LUZI,SWISS ARABIAN / NOORA LUZI,,1,475.00,130.00
FATIMA,OUD MANG,SWISS ARABIAN / OUD MANG,,1,475.00,130.00
FATIMA,RAKKAN TOP,SWISS ARABIAN / RAKKAN TOP,,1,590.00,161.00
FATIMA,RASHIKA,SWISS ARABIAN / RASHIKA,,1,475.00,130.00
FATIMA,SEHR AL SHEILA,SWISS ARABIAN / SEHR AL SHEILA,,1,510.00,139.00
FATIMA,SHUMOUKH AL GHUTRA,SWISS ARABIAN / SHUMOUKH AL GHUTRA,,1,510.00,139.00
FATIMA,SHAGHAF OUD AZRAK,SWISS ARABIAN / SHAGHAF OUD AZRAK,,1,780.00,213.00
FATIMA,MUSK 74,SWISS ARABIAN / MUSK 74,,1,550.00,150.00
FATIMA,CHERGUI,SERGE LUTENS / CHERGUI,PB510,1,1200.00,327.00
FATIMA,PUMPKINI,TAMBURINS / PUMPKINI,PB511,1,750.00,204.00
FATIMA,TALZI,TALZI / TALZI,,1,475.00,130.00
FATIMA,AIR DU DESERT MAROCAIN,TAUER PERFUMES / AIR DU DESERT MAROCAIN,,1,590.00,161.00
FATIMA,2 L AIR DU DESERT MAROCAIN TOP,TAUER PERFUMES / 2 L AIR DU DESERT MAROCAIN TOP,PB550,1,2100.00,573.00
FATIMA,TEA ROSE,TEA ROSE / TEA ROSE,,1,475.00,130.00
FATIMA,CULLINAN DIAMOND,THAMEEM / CULLINAN DIAMOND,,1,780.00,213.00
FATIMA,CARVED OUD,THAMEEN / CARVED OUD,,1,750.00,205.00
FATIMA,NOT TELLING,THAMEEN / NOT TELLING,PB532,1,1300.00,355.00
FATIMA,REGENT LEATHER,THAMEEN / REGENT LEATHER,,1,585.00,160.00
FATIMA,RIVIERE,THAMEEN / RIVIERE,,1,750.00,205.00
